volt1_mean,volt1_std,volt1_min,volt1_max,volt1_slope,volt1_spectral_entropy,volt2_mean,volt2_std,volt2_min,volt2_max,volt2_slope,volt2_spectral_entropy,amp1_mean,amp1_std,amp1_min,amp1_max,amp1_slope,amp1_spectral_entropy,amp2_mean,amp2_std,amp2_min,amp2_max,amp2_slope,amp2_spectral_entropy,E1_FFlow_mean,E1_FFlow_std,E1_FFlow_min,E1_FFlow_max,E1_FFlow_slope,E1_FFlow_spectral_entropy,E1_OilT_mean,E1_OilT_std,E1_OilT_min,E1_OilT_max,E1_OilT_slope,E1_OilT_spectral_entropy,E1_OilP_mean,E1_OilP_std,E1_OilP_min,E1_OilP_max,E1_OilP_slope,E1_OilP_spectral_entropy,E1_CHT1_mean,E1_CHT1_std,E1_CHT1_min,E1_CHT1_max,E1_CHT1_slope,E1_CHT1_spectral_entropy,E1_CHT2_mean,E1_CHT2_std,E1_CHT2_min,E1_CHT2_max,E1_CHT2_slope,E1_CHT2_spectral_entropy,E1_CHT3_mean,E1_CHT3_std,E1_CHT3_min,E1_CHT3_max,E1_CHT3_slope,E1_CHT3_spectral_entropy,E1_CHT4_mean,E1_CHT4_std,E1_CHT4_min,E1_CHT4_max,E1_CHT4_slope,E1_CHT4_spectral_entropy,E1_EGT1_mean,E1_EGT1_std,E1_EGT1_min,E1_EGT1_max,E1_EGT1_slope,E1_EGT1_spectral_entropy,E1_EGT2_mean,E1_EGT2_std,E1_EGT2_min,E1_EGT2_max,E1_EGT2_slope,E1_EGT2_spectral_entropy,E1_EGT3_mean,E1_EGT3_std,E1_EGT3_min,E1_EGT3_max,E1_EGT3_slope,E1_EGT3_spectral_entropy,E1_EGT4_mean,E1_EGT4_std,E1_EGT4_min,E1_EGT4_max,E1_EGT4_slope,E1_EGT4_spectral_entropy,label
27.895840,0.175071,27.372634,28.269683,0.001846,0.855468,27.809675,0.132175,27.541051,28.165217,0.000718,0.914392,42.783280,2.148554,38.081150,47.357161,-0.059642,0.799162,40.843547,2.358661,35.366261,46.931004,-0.066103,0.777454,13.179582,0.786891,11.585335,14.938170,-0.027563,0.525712,109.489469,0.847223,107.401808,111.822535,-0.013862,0.802120,45.360124,1.150434,42.817801,49.224230,0.024789,0.849766,229.613381,2.853686,222.699082,235.732520,-0.090546,0.600540,219.602653,2.892028,213.060390,225.776721,-0.095464,0.625582,230.709091,2.759017,224.504608,237.065987,-0.087872,0.594224,217.703416,2.687716,210.770093,222.713105,-0.081923,0.625176,783.715652,13.150993,760.343726,809.216507,-0.473342,0.489921,764.076520,12.669666,735.588922,787.083077,-0.443235,0.561420,787.597755,11.192617,764.771775,810.840395,-0.394872,0.571560,727.901474,16.270186,696.178742,759.487837,-0.445166,0.565680,exhaust_valve_leak
27.648145,0.169298,27.120221,28.071718,-0.002470,0.919629,27.628074,0.181899,27.173015,28.111404,-0.002308,0.862155,51.090114,3.163009,41.387353,55.695043,0.092833,0.587876,47.944459,2.697973,39.044112,52.155980,0.075467,0.601631,16.329141,1.155674,13.277319,17.948306,0.036701,0.466668,78.721476,7.306066,64.903012,91.257854,0.279102,0.417719,46.785000,2.427336,42.369915,52.911929,-0.078426,0.614218,235.159998,5.472026,225.264425,244.407493,0.201191,0.478690,225.303206,5.289647,215.117868,233.490413,0.193307,0.399650,236.149180,4.857775,226.711169,244.754133,0.174962,0.438402,223.071364,5.133439,213.141640,232.937472,0.188456,0.441826,830.362428,22.342749,776.209357,858.747717,0.751326,0.411535,809.899289,22.745399,760.376750,840.649853,0.764547,0.434328,833.167886,22.046928,778.645418,860.457249,0.750982,0.458810,801.139980,20.585067,749.474543,825.099455,0.671393,0.459777,exhaust_valve_leak
27.579845,0.167136,27.120221,27.976068,-0.001139,0.868624,27.568537,0.169740,27.173015,28.055557,-0.000329,0.901495,52.808166,1.589853,49.238837,57.298164,0.005042,0.865147,49.680115,1.392188,45.834810,53.074933,0.018158,0.893457,17.106579,0.337156,16.322453,17.948306,0.006829,0.840499,86.351156,5.970342,74.014312,95.825406,0.227144,0.442910,44.899901,1.277134,41.785937,47.244214,-0.033568,0.693800,239.882815,3.359333,231.962145,244.542369,0.112163,0.560228,229.814392,3.289877,221.103093,236.443130,0.108765,0.607872,240.491204,3.181796,232.714964,247.301638,0.105273,0.682132,227.597657,3.317864,218.983428,234.462307,0.109918,0.590166,846.315537,5.899822,829.702482,859.268166,0.137559,0.785240,825.496225,6.635451,807.331114,840.649853,0.147191,0.807827,848.642336,6.715204,831.575918,865.492332,0.162908,0.802177,813.947865,6.125883,793.431063,827.987541,0.053666,0.855168,exhaust_valve_leak
27.552386,0.176111,27.120221,27.976068,-0.001236,0.894523,27.558764,0.147466,27.173015,27.914759,-0.000151,0.877071,53.086809,1.635616,49.238837,57.594165,0.005032,0.863816,50.050406,1.320071,47.332238,53.074933,0.008777,0.890655,17.218095,0.305428,16.447133,17.948306,0.000845,0.857719,92.431515,4.722742,83.663704,100.232458,0.178466,0.436237,43.962447,1.426792,39.545058,46.915869,-0.035008,0.783554,242.340158,1.971341,235.480635,246.970202,0.049345,0.771204,232.134005,1.854268,226.968221,237.618262,0.040361,0.813618,242.989561,2.271231,237.594412,247.594237,0.060429,0.695969,230.065059,2.222715,224.752287,234.976916,0.056120,0.771013,849.418849,5.028399,839.464808,869.951232,0.037979,0.880642,828.593923,5.515997,816.158973,841.821050,0.034240,0.886220,852.405469,5.529091,837.793919,865.492332,0.081261,0.847845,814.397984,6.789896,793.431063,827.987541,-0.064602,0.847130,exhaust_valve_leak
27.538432,0.167482,27.152811,27.976068,0.000055,0.863372,27.566047,0.145398,27.252758,27.914759,0.000727,0.886066,52.971312,1.628920,49.238837,57.594165,-0.000297,0.838278,50.111497,1.333506,46.550357,53.074933,-0.011017,0.910680,17.174013,0.309933,16.447133,17.814089,-0.004716,0.880466,97.169024,3.615854,88.573677,103.293480,0.135563,0.468573,43.243463,1.195113,39.545058,45.388479,-0.015775,0.861670,243.231103,1.208380,239.472811,246.970202,0.011832,0.841530,232.977029,1.467014,228.776344,237.618262,0.013976,0.899043,244.137970,1.657610,240.165043,247.594237,0.018825,0.848734,231.154732,1.608529,226.765814,234.976916,0.013737,0.915567,848.727648,5.796456,834.025516,869.951232,-0.082063,0.867073,827.631566,5.501460,813.871967,841.821050,-0.068092,0.847815,852.249616,5.339220,840.476436,865.492332,-0.030725,0.796676,808.984787,9.621138,785.762491,827.987541,-0.220225,0.669885,exhaust_valve_leak
27.555925,0.160051,27.152811,27.887636,0.001175,0.895420,27.564053,0.135393,27.237934,27.909732,-0.000143,0.855718,52.682503,1.634548,48.888724,57.594165,-0.023376,0.823182,49.535878,1.512816,45.400468,52.915823,-0.027444,0.841759,16.941300,0.394691,16.248296,17.814089,-0.010026,0.793996,100.760567,2.804641,94.950111,106.041915,0.103081,0.477128,42.996824,1.136893,39.545058,45.388479,0.001385,0.902804,243.284337,1.336771,239.958525,246.970202,-0.011982,0.858493,232.792943,1.563734,228.806733,237.618262,-0.020728,0.880004,244.246279,1.373468,240.724680,247.594237,-0.017623,0.831382,231.030396,1.569011,227.760261,234.976916,-0.024308,0.872338,845.691384,6.968544,826.746784,869.951232,-0.178257,0.802746,824.505190,6.458496,807.774353,841.821050,-0.160656,0.738516,849.597204,6.258991,836.512050,862.627944,-0.177402,0.760947,802.996147,10.666319,779.228388,825.819253,-0.255864,0.646999,exhaust_valve_leak
27.586413,0.162905,27.151355,27.926167,0.000842,0.905070,27.562131,0.132903,27.237934,27.909732,-0.000655,0.854312,52.053872,1.617389,48.433084,55.895614,-0.025151,0.881799,48.820291,1.589116,45.145667,52.390239,-0.027703,0.892418,16.642728,0.415686,15.567621,17.550014,-0.012028,0.699797,103.359654,2.039622,98.388638,106.729298,0.072039,0.473779,42.945367,1.114353,40.308822,45.388479,-0.000899,0.924630,242.635929,1.615509,237.981536,245.787996,-0.032978,0.786348,232.218107,1.609373,228.806733,235.795105,-0.033331,0.805175,243.243587,1.785373,238.395233,246.320306,-0.046885,0.733728,230.219586,1.648227,226.368534,234.293375,-0.037559,0.819620,840.659068,6.322520,825.881510,855.856975,-0.173914,0.796658,819.592529,6.061396,807.774353,832.385505,-0.149380,0.737761,843.874436,7.016498,821.678344,860.311425,-0.194930,0.717440,793.390841,11.033535,768.478370,812.608061,-0.264648,0.600333,exhaust_valve_leak
27.610917,0.158388,27.151355,27.964497,0.000736,0.854218,27.565856,0.132910,27.237934,27.864398,0.000922,0.880668,51.290222,1.721405,45.958995,55.895614,-0.024405,0.863730,48.103371,1.580501,45.145667,52.390239,-0.016410,0.910931,16.312284,0.397932,15.221684,17.431073,-0.010310,0.758647,105.354288,1.599756,102.424414,108.647496,0.053485,0.545091,42.942251,1.166672,40.308822,46.250970,-0.004530,0.909536,241.425338,2.022138,235.334951,245.787996,-0.051046,0.785176,231.059510,1.777282,226.639620,235.229156,-0.037697,0.853497,242.252280,1.737454,238.395233,245.780186,-0.037905,0.805198,229.129704,1.572578,225.225548,232.816821,-0.028464,0.825456,835.523722,6.672255,819.218088,848.538514,-0.175765,0.735706,814.181811,6.647047,793.532689,827.631359,-0.167812,0.773018,838.235977,6.642471,821.678344,853.962053,-0.180956,0.740547,787.028470,11.731222,759.375718,811.670151,-0.241404,0.607242,exhaust_valve_leak
27.643146,0.160213,27.151355,27.981239,0.001179,0.879780,27.591429,0.140536,27.301506,27.992799,0.000813,0.917985,50.326818,1.931979,45.860426,54.720006,-0.041706,0.865447,47.546434,1.659528,43.347038,52.390239,-0.019295,0.879915,16.051724,0.385873,15.221684,16.820672,-0.008643,0.836737,106.867410,1.408779,103.824308,109.566753,0.045482,0.601942,42.943647,1.175444,40.308822,46.250970,0.003070,0.863158,240.209675,1.815581,235.334951,244.211639,-0.040063,0.761258,230.045283,1.852165,225.751180,234.435699,-0.041268,0.792852,241.020638,1.719586,235.881915,244.967895,-0.029449,0.884656,228.105223,1.664480,223.929722,232.222792,-0.033615,0.862660,830.402656,6.435183,818.215542,844.125211,-0.174937,0.768950,809.608344,6.191216,793.532689,823.674679,-0.146144,0.803631,832.669380,6.636684,818.042063,846.248294,-0.170395,0.757736,777.713251,11.938112,750.703361,799.412766,-0.247963,0.574017,exhaust_valve_leak
27.691047,0.153017,27.288969,27.981239,0.002210,0.892579,27.632117,0.151248,27.301994,27.992799,0.001153,0.921194,49.506045,1.800770,45.005258,54.074286,-0.026402,0.887803,46.892265,1.700211,43.262182,52.152713,-0.020661,0.890708,15.803102,0.364654,15.129022,16.755452,-0.007535,0.801538,107.998081,1.120769,105.513391,110.524521,0.027385,0.782885,43.103782,1.080911,40.899814,46.250970,0.006087,0.895674,238.783906,1.935056,231.532572,243.615032,-0.042440,0.845635,228.907185,1.761691,223.192540,232.806301,-0.032007,0.877370,239.967555,1.949083,235.360596,243.717113,-0.049955,0.760261,226.909640,1.872711,222.107892,232.222792,-0.043080,0.755911,825.166719,6.602961,808.480840,842.342409,-0.158794,0.739060,804.753971,6.058911,785.499141,819.946349,-0.131674,0.833691,828.036765,6.194416,814.353144,841.417951,-0.158594,0.766520,772.889351,12.244477,745.720502,796.540303,-0.205508,0.594256,exhaust_valve_leak
27.717095,0.140334,27.282350,27.981239,0.000591,0.883258,27.673542,0.145205,27.339501,28.083388,0.001934,0.883803,48.704114,1.607398,45.005258,52.633102,-0.018455,0.900030,46.377994,1.537046,42.896084,49.658580,-0.012469,0.906134,15.550005,0.361605,14.831409,16.701281,-0.008820,0.832820,108.726907,0.902260,106.439114,110.750093,0.014794,0.869215,43.331499,0.920655,40.899814,45.005891,0.005596,0.854278,237.664258,1.869994,231.532572,241.409757,-0.042797,0.825814,227.915070,1.767647,223.192540,231.664167,-0.033187,0.873667,238.801222,1.723896,235.360596,243.038866,-0.035625,0.853639,225.638906,1.834748,221.568825,229.691358,-0.045184,0.782970,821.208758,5.656240,808.480840,832.890323,-0.110073,0.827304,800.875114,6.223730,781.488389,813.369018,-0.144666,0.817875,824.147967,5.732774,809.745609,839.769916,-0.108374,0.857077,765.696582,12.240620,742.439010,791.094930,-0.159510,0.578806,exhaust_valve_leak
27.737588,0.133496,27.282350,28.043823,0.000215,0.884894,27.699983,0.139215,27.339501,28.083388,0.000497,0.895003,48.307858,1.513008,45.005258,51.666352,-0.020943,0.889967,45.847492,1.414797,42.896084,49.658580,-0.011040,0.886033,15.308106,0.320606,14.392618,16.118067,-0.007040,0.781903,109.280073,1.002854,106.439114,111.716719,0.018774,0.849330,43.410608,0.927646,41.029955,45.916527,-0.000275,0.872510,236.518113,1.796327,231.532572,240.235416,-0.026510,0.880523,226.794969,1.769586,222.869998,230.563619,-0.038099,0.807103,237.924214,1.487276,235.238626,241.083124,-0.020085,0.896302,224.487025,1.761642,220.360374,228.670521,-0.035225,0.878724,816.907216,5.842814,805.488386,832.717457,-0.111514,0.826931,796.894568,5.786836,781.488389,808.511239,-0.107220,0.836785,820.402630,5.969466,806.997838,834.172156,-0.134882,0.850415,763.397078,12.682912,736.564903,791.096963,-0.130533,0.603467,exhaust_valve_leak
27.735780,0.135353,27.282350,28.043823,0.000638,0.879360,27.710396,0.143220,27.336122,28.083388,-0.000320,0.877820,47.871429,1.281208,45.244811,50.881955,-0.008878,0.853348,45.507776,1.303214,42.479024,48.298374,-0.015504,0.923993,15.087279,0.319382,14.278040,15.778092,-0.006124,0.853200,109.536621,0.838198,107.342872,111.716719,0.005981,0.852951,43.379090,1.016206,40.873839,45.916527,-0.007430,0.889774,235.693275,1.814871,229.692026,240.235416,-0.030593,0.894455,225.656682,1.693656,221.582425,229.513909,-0.036663,0.849268,237.120734,1.543504,232.973949,240.450070,-0.030316,0.855152,223.670139,1.546780,220.360374,226.869590,-0.025780,0.879157,813.567116,6.030207,799.284309,826.005427,-0.130309,0.812809,793.452119,5.534931,781.488389,808.251093,-0.106501,0.843636,817.270252,5.810996,805.619983,831.616956,-0.126856,0.840563,757.378052,12.790087,732.970479,791.096963,-0.141373,0.620268,exhaust_valve_leak
27.751093,0.141999,27.408090,28.189212,-0.000245,0.825454,27.713206,0.144650,27.336122,28.070148,0.000509,0.912220,47.277121,1.640615,43.025108,51.702409,-0.022976,0.862634,44.887515,1.330289,41.893901,47.577532,-0.017817,0.848495,14.900880,0.349958,13.700750,15.778092,-0.007132,0.837607,109.769373,0.795989,108.292789,111.716719,0.001117,0.891583,43.497113,1.120840,40.873839,45.916527,0.006604,0.889839,235.025500,1.761112,229.692026,240.235416,-0.025146,0.878943,224.812430,1.382619,221.582425,229.135069,-0.019952,0.876866,236.144079,1.633906,231.843780,240.370060,-0.037394,0.829792,222.880318,1.562138,219.663102,226.869590,-0.028072,0.863018,810.176686,5.277281,799.284309,825.381366,-0.078392,0.861588,790.146518,5.526027,776.321469,804.267850,-0.108512,0.844962,813.919167,5.298775,802.444829,824.273702,-0.097416,0.862563,755.579560,12.706925,728.837740,791.096963,-0.126833,0.582718,exhaust_valve_leak
27.762384,0.144981,27.408090,28.189212,0.000223,0.895274,27.729758,0.154132,27.336122,28.070148,0.000644,0.865545,46.532505,1.720723,43.025108,51.702409,-0.033736,0.847730,44.392540,1.375920,41.003058,47.330850,-0.020951,0.856944,14.725121,0.326901,13.700750,15.778092,-0.006173,0.836681,109.736217,0.771719,108.292789,111.661142,0.004505,0.890736,43.648330,1.176552,40.873839,46.199522,0.008019,0.907816,234.242973,1.668941,229.362052,237.893538,-0.025819,0.889539,223.948594,1.538931,219.377875,227.105265,-0.026999,0.842968,234.998899,1.616444,229.180527,239.316863,-0.035182,0.804547,222.153762,1.477444,219.287459,225.950013,-0.027984,0.852336,807.581449,5.171781,796.436046,825.381366,-0.092863,0.873962,787.231323,5.362236,771.082025,802.368083,-0.085220,0.915643,810.610222,6.062362,796.889423,823.394905,-0.144227,0.786448,749.471514,12.584911,726.074528,771.991714,-0.139499,0.521147,exhaust_valve_leak
27.798874,0.153022,27.387694,28.189212,0.001498,0.848094,27.772829,0.148905,27.445132,28.172309,0.001791,0.853536,45.645625,1.642767,42.523555,51.702409,-0.021525,0.835895,43.560136,1.555681,39.257336,46.233128,-0.024249,0.870548,14.442886,0.425528,13.055832,15.393112,-0.011324,0.786600,109.791406,0.734319,108.373465,111.661142,-0.004934,0.860717,44.049764,1.115901,41.180018,46.393452,0.009162,0.921695,233.439634,1.761438,229.315241,237.085208,-0.035538,0.834978,223.249846,1.649671,219.377875,227.105265,-0.033308,0.843839,234.116925,1.624197,229.180527,238.398044,-0.028677,0.857459,221.150737,1.542502,217.477921,224.719434,-0.030016,0.826050,803.300800,6.567843,785.128702,816.701774,-0.174670,0.727657,783.069622,7.131844,761.290557,798.180233,-0.161880,0.824139,805.509250,7.643238,785.204180,823.394905,-0.214855,0.790281,746.570122,12.775222,722.631079,771.991714,-0.202425,0.539447,exhaust_valve_leak
27.853834,0.158784,27.387694,28.244797,0.002114,0.916613,27.796008,0.149826,27.445132,28.172309,0.001367,0.858307,44.739641,1.687234,40.152162,48.390407,-0.033424,0.843949,42.462157,1.923457,38.014720,46.233128,-0.045767,0.788608,13.954928,0.639890,12.489899,15.042410,-0.021457,0.516197,109.635717,0.758247,107.396222,111.640487,-0.008276,0.885352,44.493648,1.189808,41.180018,46.969209,0.024024,0.839990,231.894009,2.206397,226.564826,236.035236,-0.060715,0.735082,221.693902,2.116183,216.097791,226.289521,-0.055576,0.735506,232.758553,2.084479,226.861065,236.222661,-0.049956,0.766269,219.811655,1.951393,215.925871,224.719434,-0.053640,0.711777,795.559785,9.671085,769.942380,812.678010,-0.316267,0.563904,775.455692,10.524213,754.470309,793.982425,-0.347235,0.585220,797.967447,9.483070,772.617475,818.400536,-0.298495,0.638558,736.468808,14.349261,703.155313,769.703105,-0.328790,0.602387,exhaust_valve_leak
27.917366,0.162934,27.387694,28.275888,0.002011,0.885206,27.838221,0.136780,27.542373,28.184563,0.001074,0.889042,43.320160,2.192183,36.449974,48.390407,-0.061331,0.749646,40.765774,2.310003,34.546581,46.233128,-0.064250,0.732963,13.242237,0.767063,11.641598,15.030083,-0.026563,0.570051,109.305608,0.854996,107.171372,111.038721,-0.015291,0.881186,45.247491,1.173177,42.488872,48.797520,0.028867,0.786628,229.567097,2.964366,222.830918,236.035236,-0.097446,0.625607,219.735506,2.740884,212.976286,225.411818,-0.089316,0.641471,230.791881,2.816550,223.155299,235.735276,-0.087774,0.641261,217.501318,2.708675,211.750348,222.709504,-0.087755,0.540376,784.905996,11.772412,760.786117,809.667266,-0.405774,0.553259,764.469261,12.265971,734.997066,789.370278,-0.424768,0.563781,787.347142,12.212886,763.230851,812.862313,-0.417667,0.579728,726.942063,16.128545,688.727263,763.480010,-0.460296,0.544840,exhaust_valve_leak
27.631380,0.191346,27.190545,28.157357,-0.002958,0.796746,27.593301,0.165228,27.263602,27.934343,-0.003026,0.878864,50.728517,3.081713,41.718240,55.485166,0.086517,0.633502,48.154877,3.193895,38.402784,53.034331,0.089365,0.565138,16.355427,1.158014,12.973186,17.797777,0.036039,0.520943,78.722269,7.510111,64.561008,90.735153,0.286332,0.419409,46.728475,2.415908,42.055909,53.653067,-0.078746,0.626118,234.896655,5.126224,224.566841,244.647487,0.186404,0.457430,225.295533,5.260009,214.269856,233.663537,0.192171,0.439633,236.354407,4.997386,227.337339,244.583215,0.181470,0.401833,223.107049,5.280165,212.588963,232.233975,0.191423,0.433302,829.951355,22.185973,780.436019,858.748612,0.733646,0.468903,810.173494,21.469610,755.217103,837.835694,0.718041,0.408571,833.509598,21.163863,780.985138,860.657721,0.699004,0.433954,808.324377,22.014903,754.705348,835.232527,0.732583,0.410159,exhaust_valve_leak
27.570636,0.139888,27.190545,27.949015,0.000032,0.877866,27.544791,0.143207,27.239653,27.871077,-0.000202,0.889966,52.738888,1.570974,48.946081,56.427001,0.025215,0.874679,50.024763,1.532702,45.625445,53.124857,0.011721,0.831793,17.117397,0.321282,16.468604,17.909340,0.005689,0.797433,86.377574,5.926161,75.041931,95.634148,0.224866,0.421759,44.940046,1.368601,41.835446,47.894175,-0.032738,0.727060,239.499446,3.358775,231.065634,245.745944,0.113151,0.601052,229.779942,3.161344,222.309542,235.594863,0.104551,0.588145,240.701501,3.318423,231.589134,246.324654,0.108800,0.603416,227.642756,3.342333,220.091128,234.474982,0.107782,0.634824,845.493249,6.873176,824.936989,860.326835,0.150151,0.871460,825.429785,5.817054,808.193169,837.835694,0.133643,0.816361,848.517105,6.168357,831.457078,865.975342,0.141336,0.841434,823.761794,6.419826,804.631882,836.139452,0.126904,0.831716,exhaust_valve_leak
27.576490,0.141795,27.190545,27.919277,-0.000208,0.865858,27.552853,0.146883,27.239653,27.871077,0.001090,0.917300,52.987025,1.477623,49.214923,56.427001,0.002875,0.871495,50.257773,1.606021,45.625445,54.863295,0.002376,0.855999,17.209191,0.310467,16.605492,17.909340,0.002678,0.872179,92.487724,4.759364,82.178546,99.920127,0.179809,0.444088,44.063185,1.224177,41.674482,47.318297,-0.025148,0.780910,242.170824,2.315404,236.560996,247.003839,0.062932,0.736790,232.175604,1.992291,226.201123,237.785010,0.048613,0.762743,242.948185,1.858918,238.139275,246.933369,0.042073,0.784592,230.154128,2.019170,225.122978,234.474982,0.046502,0.790875,848.637551,5.604462,834.218412,861.587513,0.085381,0.870797,828.045411,4.781610,814.876357,843.224026,0.032120,0.896792,851.568649,5.238348,837.037718,865.975342,0.077452,0.887570,826.659187,5.403352,813.471968,836.891107,0.063735,0.882789,exhaust_valve_leak
27.580421,0.144435,27.205566,27.951940,0.000359,0.872614,27.552339,0.141288,27.239653,27.886550,-0.000163,0.887380,52.892177,1.549676,49.482240,56.427001,-0.015322,0.910877,50.255469,1.662116,45.625445,54.863295,-0.002221,0.897610,17.137022,0.341460,16.380306,17.909340,-0.006587,0.846968,97.146676,3.741481,88.470792,103.309119,0.139553,0.483934,43.404493,1.085361,40.421841,45.943395,-0.019618,0.852249,243.302448,1.662970,238.792376,247.003839,0.015029,0.892713,233.060478,1.601492,229.227299,237.785010,0.013221,0.888181,243.803317,1.647171,240.122866,247.594890,0.009313,0.894210,230.932737,1.741943,226.816650,235.172063,0.013860,0.908938,848.639395,5.472331,834.218412,861.587513,-0.062363,0.822162,827.992332,5.667504,808.925121,843.224026,-0.060516,0.910834,850.568990,6.071446,837.800198,865.975342,-0.114188,0.764963,826.212374,5.816873,807.722071,836.891107,-0.063989,0.879007,exhaust_valve_leak
27.607680,0.154273,27.205566,27.951940,0.001146,0.883423,27.561343,0.150779,27.230875,27.998931,0.000043,0.867940,52.237160,1.629950,47.632040,55.964185,-0.017798,0.911495,49.787610,1.857056,45.287422,54.863295,-0.019963,0.882153,16.918396,0.383466,15.722055,17.821964,-0.009782,0.811583,100.711061,2.675086,95.110534,105.568835,0.098027,0.503084,43.011740,1.032367,40.421841,45.849595,-0.008567,0.890493,243.189030,1.705711,239.052384,247.003839,-0.026616,0.869149,233.030318,1.504500,229.227299,237.785010,-0.018100,0.865387,243.793702,1.572204,240.122866,247.594890,-0.009840,0.876302,230.937384,1.585311,226.987059,235.172063,-0.014931,0.881818,845.671788,6.296720,829.701785,861.587513,-0.174576,0.640876,825.132569,6.869906,808.925121,843.224026,-0.156999,0.815845,846.472734,7.454822,828.483945,865.966302,-0.228434,0.627908,823.143639,6.934273,807.722071,836.891107,-0.183073,0.740984,exhaust_valve_leak
27.633891,0.154335,27.205566,28.038693,0.001278,0.883233,27.566909,0.163140,27.230875,27.998931,0.001263,0.898538,51.776010,1.583640,47.632040,55.964185,-0.019059,0.914510,49.059201,1.867736,45.287422,53.692701,-0.030765,0.854116,16.654179,0.319280,15.722055,17.371715,-0.007165,0.812446,103.359401,2.167825,98.215795,107.589243,0.077008,0.542888,42.743565,0.995641,40.421841,45.849595,-0.005052,0.890177,242.440916,1.754908,238.497985,245.929055,-0.029782,0.867460,232.333193,1.667636,228.873773,236.830033,-0.029858,0.856721,243.221898,1.736692,238.492445,247.594890,-0.030921,0.877201,230.187607,1.888726,224.654817,235.172063,-0.032283,0.874555,839.948804,6.959936,824.940529,854.738973,-0.211379,0.703085,820.828909,7.373440,803.532410,835.076779,-0.194066,0.779301,838.659120,8.562887,815.373182,855.182032,-0.272189,0.695702,817.654251,7.235614,800.234790,833.336102,-0.198495,0.769654,exhaust_valve_leak
27.668047,0.152297,27.377983,28.038693,0.000738,0.915027,27.592147,0.155730,27.230875,27.998931,0.000287,0.907133,51.116683,1.542492,47.632040,55.964185,-0.021850,0.867914,48.321399,1.619852,45.114325,53.692701,-0.020675,0.909401,16.384672,0.378099,15.457926,17.135120,-0.009680,0.738608,105.402625,1.821364,101.397783,109.847554,0.062484,0.601696,42.620597,1.067411,40.203873,45.849595,-0.005343,0.903661,241.320311,1.715535,237.658645,245.149099,-0.032702,0.862923,231.264382,1.738528,225.913410,235.659920,-0.041797,0.809155,242.303195,1.782458,237.310362,245.989283,-0.036746,0.847723,229.256467,1.751522,224.654817,232.969514,-0.037747,0.845459,834.599542,6.180904,821.485486,849.128805,-0.174217,0.671590,815.817736,6.831717,800.022100,832.809677,-0.169095,0.819599,830.917889,9.489833,812.657943,849.945972,-0.300361,0.639775,812.564815,6.519021,793.736136,829.019405,-0.164136,0.750268,exhaust_valve_leak
27.663126,0.157101,27.290780,28.046691,-0.000114,0.899725,27.616501,0.144717,27.309674,28.008825,0.001000,0.890607,50.322564,1.604782,46.193402,54.106944,-0.035763,0.856444,47.488780,1.538053,42.956253,51.828375,-0.025937,0.870169,16.095740,0.397862,15.077405,16.914998,-0.011122,0.714922,106.976549,1.423622,103.599183,109.847554,0.044338,0.657297,42.740887,1.076894,40.203873,45.409073,0.009929,0.886377,240.290265,1.792691,235.629507,245.149099,-0.037938,0.826262,230.232190,1.771844,225.456611,235.659920,-0.038603,0.844839,240.884817,2.031707,236.411521,244.573991,-0.045366,0.802501,227.972107,2.012091,220.706007,232.062342,-0.047813,0.834625,830.101292,5.500388,816.468033,840.802951,-0.119500,0.834007,810.746064,6.703067,798.772179,828.915518,-0.177931,0.771208,820.915140,10.990962,795.158200,844.053654,-0.340893,0.666518,808.076178,5.823116,793.736136,822.369768,-0.124687,0.840325,exhaust_valve_leak
27.683530,0.154583,27.290780,28.046691,0.000678,0.887391,27.639438,0.149675,27.309674,28.008825,0.001147,0.872225,49.459078,1.674763,45.052399,53.410721,-0.028084,0.888542,46.795601,1.649473,42.919312,49.824586,-0.027833,0.875698,15.795535,0.382284,14.705074,16.914998,-0.008778,0.800260,108.087984,1.226444,105.023724,111.120413,0.031796,0.803828,42.920216,1.044836,40.203873,45.409073,0.009635,0.913822,239.003071,1.734206,233.213177,242.819195,-0.039355,0.816763,229.121194,1.688847,224.953602,232.314403,-0.034265,0.851468,239.720668,1.949929,235.751777,244.493288,-0.040034,0.827110,226.986091,1.803960,220.706007,230.441909,-0.037501,0.825449,825.953809,6.212765,810.421470,840.802951,-0.143669,0.863246,806.130078,5.887745,793.318024,819.416774,-0.144961,0.765803,812.429297,10.760362,787.386724,841.497743,-0.302239,0.667540,804.156939,5.953951,782.454270,816.250273,-0.115519,0.823709,exhaust_valve_leak
